GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Engine Load(%),Engine Coolant Temperature(°F),Intake Air Temperature(°F),Engine RPM(rpm),Mass Air Flow Rate(g/s),0-100kph Time(s),Intake Manifold Pressure(kpa),0-200kph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Barometer (on Android device)(mb),Trip Time(Since journey start)(s),GPS Satellites,GPS Bearing(°),GPS Altitude(m),Trip time(whilst moving)(s),Trip Distance(km),Trip time(whilst stationary)(s)
Tue Aug 21 18:26:13 MESZ 2012,21-Aug-2012 18:25:18.728,6.948171582816996,50.37680303203626,119.98531,8.0,420.9352713653203,93.32314,0.17910549,1.078104,0.34151584,-0.03752306,119,9.01960754,213.79999518,98.59999824,5394,131.66999817,34.99599838,0,0,10.5,0,970.22998047,503,17,93.32314301,420.93527137,480.57400513,11.30577469,22.69300079
Tue Aug 21 18:26:14 MESZ 2012,21-Aug-2012 18:25:19.732,6.948612177779316,50.37674831389737,115.87033,6.0,418.4617544810753,95.87246,0.23232804,0.9570804,-0.056496333,0.08935738,117,9.01960754,215.59999514,98.59999824,4618,17.43000031,34.99599838,0,0,10.5,0,971.16998291,504,16,95.87245941,418.46175448,481.51400757,11.3377018,22.69300079
Tue Aug 21 18:26:15 MESZ 2012,21-Aug-2012 18:25:20.734,6.94900189594906,50.37664401078538,105.86395,6.0,415.67501408423425,105.018936,-0.23464207,1.1968135,0.47110125,0.02153987,117,9.01960754,215.59999514,102.19999814,4618,17.43000031,34.99599838,0,0,2,0,971.82000732,505,17,105.01893616,415.67501408,482.70700073,11.36775398,22.69300079
Tue Aug 21 18:26:16 MESZ 2012,21-Aug-2012 18:25:21.738,6.949358246716628,50.37657921843495,86.47061,6.0,413.29366017811867,97.7721,-1.0586661,0.9934106,0.22211221,0.26322022,86,11.37254906,215.59999514,102.19999814,5005,18.34000015,34.99599838,0,0,2,0,972.19000244,506,16,97.77210236,413.29366018,483.66598511,11.39410782,22.69300079
Tue Aug 21 18:26:17 MESZ 2012,21-Aug-2012 18:25:22.735,6.949638083340484,50.376590325505866,77.66436,12.0,410.84679693486265,81.85737,-0.9184362,1.0746329,-0.007670425,0.2281061,86,11.37254906,215.59999514,102.19999814,5005,18.34000015,34.99599838,0,0,22.5,0,972.08996582,507,16,81.85736847,410.84679693,484.60400391,11.41405201,22.69300079
Tue Aug 21 18:26:18 MESZ 2012,21-Aug-2012 18:25:23.734,6.949890265403058,50.37663462715218,78.08518,12.0,408.7881337781436,71.12876,-0.50121766,0.93301463,-0.08542165,0.09315531,83,56.47058868,215.59999514,102.19999814,5771,133.69999695,34.99599838,0,0,22.5,0,971.86999512,508,16,71.12876129,408.78813378,485.54400635,11.43265533,22.69300079
Tue Aug 21 18:26:19 MESZ 2012,21-Aug-2012 18:25:24.735,6.9500900713333635,50.376787572007885,86.98797,12.0,406.16803219434456,42.40803,-0.52968013,1.0385342,-0.30409694,0.17494501,83,56.47058868,215.59999514,98.59999824,5771,133.69999695,34.99599838,0,0,31,0,971.55999756,509,15,42.40803146,406.16803219,486.70700073,11.45482445,22.69300079
Tue Aug 21 18:26:20 MESZ 2012,21-Aug-2012 18:25:25.735,6.950282137728269,50.37699309724828,92.41093,8.0,403.60873304443317,32.737827,-0.6150677,1.0038238,-0.18052804,0.05194554,98,57.64706039,215.59999514,98.59999824,4425,104.37000275,34.99599838,0,0,31,0,971.59997559,510,15,32.7378273,403.60873304,487.65600586,11.48145771,22.69300079
Tue Aug 21 18:26:21 MESZ 2012,21-Aug-2012 18:25:26.734,6.950416463846228,50.3772321430488,101.58958,12.0,401.1112035052954,19.089357,-0.65070367,1.3657371,-0.11990061,0.3604832,98,57.64706039,215.59999514,98.59999824,4425,113.26000214,34.99599838,0,0,22.5,0,971.36999512,511,14,19.08935738,401.11120351,488.61401367,11.50971317,22.69300079
Tue Aug 21 18:26:22 MESZ 2012,21-Aug-2012 18:25:27.736,6.950483706998232,50.37751904539555,110.80413,12.0,399.35433259207167,6.5320964,0.037487194,1.1072606,0.37483782,0.03854532,112,9.4117651,215.59999514,98.59999824,4723,113.26000214,34.99599838,0,0,22.5,0,971.83996582,512,14,6.53209639,399.35433259,489.58599854,11.5419836,22.69300079
Tue Aug 21 18:26:23 MESZ 2012,21-Aug-2012 18:25:28.736,6.95048097789554,50.37779155870766,100.43331,12.0,398.11034332968916,357.59424,0.6831,1.1003186,0.101320125,0.31086245,112,9.4117651,215.59999514,98.59999824,4723,20.09000015,34.99599838,0,0,31,0,972.09997559,513,13,357.59423828,398.11034333,490.52398682,11.57229805,22.69300079
Tue Aug 21 18:26:24 MESZ 2012,21-Aug-2012 18:25:29.736,6.950474584683667,50.378021506608604,87.762856,12.0,398.07255910246107,0.5231534,0.8224042,0.9441219,-0.42905426,0.31044447,107,9.01960754,215.59999514,100.39999819,5223,20.09000015,34.99599838,0,0,24,0,971.95996094,514,14,0.52315342,398.0725591,491.4630127,11.59788036,22.69300079
